Edad,Genero,NivelEducativo,RamaPrincipal,AñosExperiencia,AñosExperienciaPro,HaTrabajadoCon,PuntajesTecnologias,HabilidadesComputacionales,SalarioAnterior,Puntaje,Contratacion
29,No Binario,Técnico,Ciberseguridad,9,3,SQL|JavaScript,12,3.0,1170717.9360000002,1.51587163159916,0
32,Hombre,Doctorado,Desarrollo,14,10,Python|Java|Docker,23,8.1,7973680.000000003,5.862093076697911,1
38,Hombre,Técnico,Infraestructura,13,5,Node.js|AWS|R,25,5.1,2825064.0,2.878365951261834,1
34,Hombre,Universitario,Desarrollo,9,4,SQL|React|Node.js,24,5.8,3459990.0,3.657920764578773,1
28,Hombre,Universitario,Desarrollo,5,5,R|Java|AWS,20,5.3,2767500.0,3.2253005879970575,1
25,Hombre,Magister,Análisis de Datos,7,7,Java|Kubernetes|Docker|Python,30,8.2,5204671.2,7.540102801266211,1
26,Mujer,Técnico,Infraestructura,4,4,Java|Python,15,3.6,1113683.328,1.4053882338923285,0
43,Mujer,Universitario,Análisis de Datos,11,4,Java|Python,12,3.7,1864938.3,2.0047148091436995,1
38,Hombre,Universitario,Desarrollo,12,11,SQL|Java|Docker|R,16,5.9,3857280.0,3.0940022244651013,1
35,Hombre,Universitario,Infraestructura,11,1,Docker,3,1.5,1353615.0,1.2635259619137684,0
31,Mujer,Técnico,Desarrollo,12,10,Docker,2,2.8,1218270.72,1.450279685923408,0
28,No Binario,Técnico,Soporte,5,5,Node.js|Kubernetes|Docker,26,5.3,1598262.0,2.4237409767609144,1
37,Mujer,Técnico,Soporte,14,0,Docker|JavaScript|Java|Angular,24,4.1,1782870.2400000002,1.8046970621063385,1
32,Hombre,Universitario,Desarrollo,12,6,JavaScript|C++|SQL,23,6.1,3955679.9999999995,3.309843515821488,1
37,Hombre,Técnico,Soporte,9,0,Java|Kubernetes,14,2.8,1512408.0,1.5477378299152937,0
33,Hombre,Universitario,Desarrollo,8,4,React|Angular|Node.js,18,4.8,2824080.0,2.984916350700994,1
44,Hombre,Técnico,Ciberseguridad,14,7,React|Python,7,3.0,1866844.8000000005,2.0279660549999505,1
38,Hombre,Magister,Análisis de Datos,15,1,R|JavaScript,19,4.7,4161213.0000000005,3.621985336222935,1
41,Hombre,Magister,Soporte,12,0,Docker|Angular,10,2.7,2479680.0,1.7159316102871716,0
29,Mujer,Universitario,Análisis de Datos,9,5,AWS,6,2.9,1432150.5000000002,1.7501519009665267,1
40,Hombre,Técnico,Desarrollo,14,6,SQL,2,2.1,1451990.4000000001,1.2791105882696807,0
33,Hombre,Técnico,Desarrollo,10,4,R,5,2.2,1316592.0,1.2290157389283396,0
35,Hombre,Técnico,Desarrollo,8,5,React|JavaScript|AWS,19,4.3,2066400.0,2.822226408291793,1
43,Hombre,Técnico,Infraestructura,9,5,Python|JavaScript,12,3.3,1740696.0,1.7861387987080297,1
29,Hombre,Universitario,Soporte,7,1,Node.js|Angular|Docker|React,20,4.5,2590380.0,2.290946323730686,1
36,Hombre,Universitario,Desarrollo,13,13,React|Angular|Python,8,4.9,3409560.0000000005,2.871001583591509,1
34,Mujer,Magister,Ciberseguridad,10,7,Python|Angular|React,22,6.6,3510429.8399999994,4.000016359562855,1
37,Hombre,Técnico,Desarrollo,9,4,AWS|React|Java|C++,24,4.8,2357073.6,2.8850335981063604,1
32,Hombre,Universitario,Desarrollo,12,2,Angular,2,1.6,1416960.0,1.1486751616631763,0
45,Hombre,Universitario,Ciberseguridad,14,4,AWS|Python|JavaScript,24,5.8,4056540.000000001,5.124163218475692,1
25,Mujer,Universitario,Infraestructura,7,4,JavaScript|R|SQL|Java,24,5.8,2351600.1,2.250071418582168,1
39,Mujer,Técnico,Soporte,14,6,R|JavaScript,16,4.0,1743793.6320000002,1.543941947422768,0
38,Mujer,Universitario,Desarrollo,9,9,C++,1,2.9,1419130.9499999997,1.256488481350144,0
44,Hombre,Universitario,Soporte,12,2,R|Node.js,11,3.1,2302560.0,1.7643472840993761,1
27,Hombre,Universitario,Desarrollo,9,6,Angular|Node.js|Java,15,4.7,2871435.0,2.3742145949374756,1
30,Hombre,Magister,Desarrollo,12,9,SQL,8,4.4,3622694.4,2.7904908692761445,1
42,Hombre,Técnico,Ciberseguridad,9,3,R|SQL|React|Java,25,4.8,2345659.2,2.3829042481291367,1
22,Mujer,Técnico,Soporte,4,3,Angular|JavaScript|AWS,18,3.8,1175746.1760000002,1.336294133936228,0
26,Hombre,Universitario,Desarrollo,4,0,Docker|Node.js,14,3.2,1771200.0,2.040262267839045,1
29,Mujer,Universitario,Desarrollo,5,5,Docker|SQL|React|R,24,6.0,2244750.0,2.84571054283585,1
32,Mujer,Técnico,Infraestructura,8,8,R,2,2.4,969444.6719999999,0.8015823068723797,0
42,Hombre,Universitario,Desarrollo,13,3,React|Java|R,24,5.6,3815460.0000000005,3.071019083318741,1
31,Mujer,Doctorado,Soporte,13,3,JavaScript|Python|Kubernetes|AWS,16,4.9,3641810.5680000004,2.8050230364927655,1
31,Hombre,Magister,Soporte,13,1,Angular|C++|Java|Docker,15,3.9,3387641.4,2.300387007983212,1
36,Hombre,Técnico,Desarrollo,13,6,SQL,2,2.1,1409284.8,1.3985798343047042,0
37,Hombre,Magister,Infraestructura,12,4,R|JavaScript|Docker|SQL,26,6.7,5181350.399999999,4.163189831044344,1
37,Hombre,Universitario,Soporte,13,2,Java|Angular,3,1.7,1562715.0,1.2742428251941473,0
34,Hombre,Universitario,Desarrollo,8,2,C++|Kubernetes|R,16,4.0,2445240.0,2.8992882690113397,1
25,Hombre,Universitario,Ciberseguridad,7,7,React|Python|Kubernetes,23,6.3,3437234.9999999995,5.022194907509431,1
30,Hombre,Universitario,Desarrollo,12,4,Python,3,2.2,1751520.0,1.5809069213290203,0
42,Hombre,Universitario,Ciberseguridad,12,1,Kubernetes,6,2.1,1692480.0,1.8915244729178988,1
35,Hombre,Técnico,Desarrollo,10,6,R|JavaScript|Docker|SQL,19,4.5,2284848.0,2.3533294726201146,1
33,Hombre,Universitario,Soporte,6,3,SQL|React|JavaScript,12,3.5,2046720.0,1.831527236230925,1
40,Hombre,Universitario,Desarrollo,14,8,JavaScript,9,4.0,2990130.000000001,2.6679588923505686,1
29,Hombre,Técnico,Desarrollo,11,11,Java|Node.js|R|Python,26,6.3,3154113.6,3.369725329657579,1
30,Mujer,Magister,Soporte,10,0,R,2,1.2,985894.2,0.7324034491953546,0
32,Mujer,Universitario,Desarrollo,11,3,AWS|React|Docker,12,3.5,1781433.5999999999,1.917026411838312,1
29,Mujer,Universitario,Desarrollo,7,6,React|SQL|AWS|Java,13,4.3,1830369.15,1.9636222262455159,1
32,Mujer,Técnico,Desarrollo,11,5,Java|JavaScript,12,3.3,1358343.1199999999,1.4613179205059779,0
34,Hombre,Universitario,Desarrollo,13,11,Angular|JavaScript|R,15,5.7,3876345.0,3.0901536373589487,1
25,Mujer,Técnico,Soporte,7,5,Python,9,2.9,1066705.2000000002,1.2038458472371563,0
35,Hombre,Técnico,Soporte,7,6,JavaScript|Python|Java|Docker,26,5.4,2428315.2,2.7751724291641016,1
28,Hombre,Universitario,Desarrollo,10,7,Node.js|R|React|Docker,17,5.2,3265650.0,3.147503324675679,1
32,Mujer,Universitario,Soporte,7,3,React|Node.js|AWS,25,5.8,2339478.45,2.6233187989313453,1
41,Hombre,Universitario,Infraestructura,12,8,SQL|JavaScript|Java|React,25,6.8,4388640.0,3.7523767830856958,1
30,Mujer,Técnico,Soporte,9,7,C++,6,2.8,1120722.864,0.9470966396308178,0
26,Mujer,Universitario,Desarrollo,8,6,Python,4,2.8,1332483.5999999999,1.476676514812616,0
31,Mujer,Técnico,Infraestructura,6,0,Python|C++,11,2.3,877787.0399999999,0.9740353597686151,0
27,Mujer,Doctorado,Infraestructura,9,2,Angular|Java|C++|R,22,5.9,3750324.776,2.6015669734673716,1
37,Hombre,Universitario,Infraestructura,13,6,JavaScript|SQL,9,3.6,2658645.0,2.1258755384670476,1
34,Hombre,Universitario,Infraestructura,13,5,Java|Docker|R|Python,23,5.9,3957525.0,3.2950026678794715,1
43,Hombre,Técnico,Desarrollo,13,8,Java,2,2.4,1565150.4,1.4029479910660245,0
40,Hombre,Técnico,Soporte,14,9,Node.js|Docker,13,4.1,2428905.6,1.982224281128895,1
34,Hombre,Doctorado,Infraestructura,13,7,Docker|Python|Node.js|C++,29,8.6,8167790.4,5.690977523954027,1
35,Mujer,Técnico,Análisis de Datos,10,9,SQL|React,13,4.1,1564500.96,1.7989616522059797,1
30,Mujer,Universitario,Desarrollo,9,8,Python|AWS|Node.js|JavaScript,16,5.3,2317479.9,2.849967729293118,1
35,Hombre,Universitario,Ciberseguridad,11,3,R|Docker|React|Kubernetes,23,5.4,3488895.0,4.366413148500606,1
33,Hombre,Técnico,Soporte,12,5,Python|Docker|R,14,3.6,2046720.0,1.8097914894954472,1
38,Hombre,Universitario,Ciberseguridad,9,1,Kubernetes|React|Angular|Docker,29,6.1,3584834.9999999995,5.0907362689557045,1
42,Hombre,Universitario,Soporte,14,11,Node.js|Python,11,5.0,3575610.000000001,2.5790788691817985,1
35,Mujer,Técnico,Soporte,8,0,R,1,1.0,543049.92,0.37643429326940314,0
39,Hombre,Técnico,Desarrollo,13,0,Kubernetes|JavaScript|SQL,22,3.9,2240568.0,2.3499766175802907,1
39,Hombre,Técnico,Ciberseguridad,12,12,Docker|JavaScript|Node.js|AWS,22,5.9,3079526.4,3.8465728589425865,1
37,Hombre,Magister,Desarrollo,11,5,Node.js|R|Python|Java,18,5.4,4163796.0,3.895590621814403,1
29,Hombre,Universitario,Infraestructura,5,5,Node.js|C++|Docker,18,5.0,2613750.0,2.8224632779172136,1
43,Hombre,Técnico,Desarrollo,13,8,Docker|C++|Kubernetes,12,3.8,2214590.4000000004,2.3310757511673756,1
44,Hombre,Técnico,Soporte,16,10,React|Angular,9,3.7,2373408.0,1.609866692717974,0
33,Hombre,Universitario,Infraestructura,11,8,React|Angular|Docker,13,4.7,3107595.0,2.8369470860618358,1
33,Hombre,Universitario,Infraestructura,8,8,SQL|R,14,4.9,2892960.0000000005,2.3830020612586225,1
38,Hombre,Universitario,Desarrollo,14,0,Angular|Node.js|AWS|Docker,24,5.0,3554700.000000001,3.889682662860915,1
34,Mujer,Técnico,Análisis de Datos,13,2,React|C++,12,2.8,1275305.328,1.4319824475808238,0
33,Hombre,Técnico,Desarrollo,8,0,Node.js|JavaScript|Docker,9,2.1,1184736.0,1.370924409295894,0
28,Hombre,Universitario,Desarrollo,7,2,Java|C++,5,2.1,1444635.0,1.2715977938991179,0
36,Hombre,Doctorado,Desarrollo,16,3,React|Docker,18,5.3,5831971.200000001,4.253707216295696,1
32,No Binario,Técnico,Análisis de Datos,12,5,R,1,1.8,896463.36,1.0578451342601412,0
38,Hombre,Universitario,Análisis de Datos,11,2,SQL|C++|Angular|Kubernetes,16,4.0,2707230.0,2.355495395694398,1
33,Mujer,Universitario,Ciberseguridad,10,4,Python,5,2.5,1333381.5,1.4958769192145234,0
33,Hombre,Universitario,Soporte,10,3,SQL|AWS|Java,18,4.6,2915100.0,2.407157788500947,1
39,Hombre,Técnico,Desarrollo,9,7,Kubernetes|Python,11,3.5,1820596.8,2.109292520534457,1
35,Hombre,Universitario,Análisis de Datos,11,9,AWS,3,3.2,2268735.0,2.023660965413357,1
32,Hombre,Universitario,Desarrollo,12,6,JavaScript|React|C++|Node.js,21,5.7,3758880.0,3.782809368818702,1
29,No Binario,Universitario,Desarrollo,9,8,Docker|SQL,13,4.7,2122186.65,1.9565909281014757,1
26,Hombre,Técnico,Desarrollo,8,6,AWS|Python|Kubernetes,21,4.7,2242732.8000000003,3.4647336704163756,1
34,Hombre,Técnico,Infraestructura,8,8,Java|Kubernetes|React,20,4.9,2319878.4000000004,2.9363263698368782,1
38,Hombre,Técnico,Soporte,12,12,Node.js,4,3.4,1945958.4,1.5287390039518367,0
36,Hombre,Universitario,Desarrollo,11,0,Docker,1,1.0,1048575.0000000001,1.0636868680427742,0
42,Hombre,Técnico,Análisis de Datos,9,9,JavaScript|Node.js|React|Angular,28,6.2,2927793.6,3.9226923037851873,1
33,Hombre,Universitario,Infraestructura,11,0,Kubernetes,7,2.0,1620525.0,1.5783482377498268,0
34,Mujer,Técnico,Desarrollo,8,6,Java,8,2.9,1114257.984,1.2767628554903105,0
38,Hombre,Universitario,Infraestructura,8,7,C++,7,3.5,2186940.0,1.9278326058437043,1
46,Hombre,Universitario,Ciberseguridad,13,8,Java|SQL|Docker,16,5.3,3612510.0,3.1666773901541423,1
32,Mujer,Técnico,Soporte,7,5,Node.js|JavaScript|Java|AWS,25,5.1,1687333.68,1.8899809054121832,1
29,Hombre,Técnico,Infraestructura,11,5,Java|JavaScript|C++,24,5.0,2592840.0,2.3108687708222617,1
34,No Binario,Técnico,Infraestructura,12,7,R|Python|C++|Docker,28,5.9,2248054.272,2.5753437321945833,1
44,Hombre,Universitario,Desarrollo,14,4,SQL|Kubernetes|Java,12,3.7,2801940.000000001,2.389262365580253,1
30,Mujer,Universitario,Ciberseguridad,12,0,SQL,6,1.9,1149312.0,1.330412854012691,0
39,Hombre,Técnico,Análisis de Datos,12,5,Node.js|R|AWS,20,4.4,2424576.0,2.4775852193912304,1
38,Mujer,Universitario,Desarrollo,8,3,Java|Kubernetes,10,3.2,1483330.8,1.5101671684519165,0
35,No Binario,Técnico,Soporte,7,2,C++|Java|R|React,18,3.6,1276167.3120000002,1.269776282703537,0
35,Hombre,Técnico,Infraestructura,10,2,Docker|Kubernetes|AWS|Python,27,4.9,2473776.0,3.824387662406233,1
26,No Binario,Técnico,Desarrollo,7,0,Java|Python|Kubernetes|JavaScript,15,2.9,1066705.2000000002,1.5152558205038498,0
34,Hombre,Magister,Análisis de Datos,14,4,AWS,4,2.5,2469052.8000000007,2.2223614104178666,1
37,Hombre,Técnico,Infraestructura,12,6,R|Java|Node.js,19,4.5,2437171.2,2.143447101076391,1
39,Hombre,Técnico,Desarrollo,14,9,R,9,3.6,2161257.6,1.8188172146099095,1
36,Hombre,Técnico,Desarrollo,9,3,Angular,9,2.6,1432507.2,1.414752720040857,0
33,Hombre,Técnico,Desarrollo,12,12,React|Python,11,4.3,2386790.4,2.812469579200235,1
37,Hombre,Universitario,Soporte,11,8,R|Node.js|Kubernetes,21,6.1,3870195.0000000005,3.336061745481244,1
39,Hombre,Técnico,Ciberseguridad,12,1,Node.js|AWS|Angular,22,4.0,2248243.1999999997,2.5623753916841334,1
33,Mujer,Técnico,Soporte,12,4,SQL,9,2.7,1209076.224,0.925983540993873,0
27,Mujer,Universitario,Desarrollo,9,9,Node.js|R,8,4.1,1874815.2,1.9014825877715937,1
34,Hombre,Técnico,Desarrollo,10,9,Angular|C++|Kubernetes|Docker,24,5.6,2792592.0,3.3443848500159286,1
39,Hombre,Universitario,Desarrollo,14,3,Angular|R|C++,14,3.9,2885580.000000001,2.168871275240129,1
28,Hombre,Universitario,Infraestructura,10,9,JavaScript|Python|Kubernetes,7,3.9,2564550.0,2.266612599820496,1
24,Hombre,Técnico,Análisis de Datos,5,0,R|Java|Kubernetes,21,3.7,1648200.0,2.353347290746641,1
42,Hombre,Universitario,Ciberseguridad,9,3,C++|JavaScript|Kubernetes,12,3.5,2282880.0,2.64620439948333,1
37,Hombre,Técnico,Desarrollo,12,0,Kubernetes|AWS|Java,17,3.2,1857792.0000000002,2.4033915308931832,1
38,Hombre,Universitario,Soporte,14,8,Python,3,3.0,2362830.0000000005,1.6122764266784924,0
24,No Binario,Universitario,Soporte,6,1,C++|SQL|R,19,4.3,1762577.7,1.6100841048459456,0
38,Hombre,Técnico,Desarrollo,8,5,Node.js,3,2.1,1184736.0,1.210378347847723,0
36,Hombre,Universitario,Soporte,13,0,AWS,6,1.9,1623600.0,1.4045203236704877,0
27,Hombre,Magister,Desarrollo,9,6,Angular|Kubernetes|AWS,9,3.9,2977018.2,2.6091060056480266,1
42,Hombre,Doctorado,Desarrollo,15,5,Python,5,3.1,3662120.0000000005,2.4584112918012573,1
35,Hombre,Universitario,Desarrollo,10,0,Docker,2,1.2,1107000.0,1.4437035927994426,0
33,Hombre,Universitario,Infraestructura,10,4,React|Python|Docker,9,3.2,2195550.0,2.2389599472651946,1
33,Hombre,Técnico,Infraestructura,7,6,C++|React|Angular,17,4.2,1950091.2,1.802992245191801,1
24,Hombre,Técnico,Desarrollo,4,4,AWS|SQL,16,3.7,1572825.6,2.120340501155249,1
32,No Binario,Universitario,Desarrollo,6,6,Angular|React|Java,9,3.6,1529123.7,1.6261249056364784,0
33,Mujer,Técnico,Soporte,7,7,Kubernetes|C++|JavaScript|AWS,9,3.2,1159799.4719999998,1.467206101226057,0
34,Hombre,Magister,Análisis de Datos,13,3,AWS|Docker,18,4.9,4110955.2,4.621714283026472,1
41,Hombre,Técnico,Soporte,14,3,Java,5,2.0,1411843.2000000002,1.218528077803712,0
28,Hombre,Técnico,Desarrollo,7,0,R|JavaScript|Angular|Python,19,3.5,1673784.0,1.825811923107124,1
32,Hombre,Técnico,Desarrollo,11,1,Java|Docker|C++|Angular,24,4.3,2300001.6,2.320228253605805,1
30,Hombre,Universitario,Desarrollo,12,9,AWS,2,3.0,2243520.0,1.9119154406939587,1
33,Hombre,Universitario,Desarrollo,7,0,React|Kubernetes|Angular|R,29,5.9,3237975.0,3.8921963544503146,1
35,Hombre,Universitario,Infraestructura,9,5,React|Docker|R,10,3.6,2318550.0,2.1520360657042312,1
37,Hombre,Técnico,Ciberseguridad,12,4,Node.js|Docker|R|Java,25,5.0,2663884.8000000003,2.9550595145045553,1
33,Hombre,Universitario,Soporte,9,2,Kubernetes|Java,11,3.1,2086694.9999999998,1.6918702867462976,0
25,No Binario,Técnico,Ciberseguridad,7,0,Node.js|Docker|Java|Kubernetes,27,4.6,1532176.56,2.5379475605186372,1
40,Mujer,Universitario,Desarrollo,14,0,Node.js,5,1.7,1144822.5000000002,0.9743199188907223,0
44,Mujer,Universitario,Desarrollo,14,0,Docker|Node.js,17,3.8,2060680.5000000007,2.2466375066234185,1
35,Hombre,Técnico,Ciberseguridad,9,5,Node.js,4,2.2,1284120.0,1.514285784097473,0
28,Mujer,Universitario,Desarrollo,10,8,Kubernetes|AWS,6,3.5,1723968.0,1.9453154161867658,1
42,Hombre,Universitario,Desarrollo,10,10,React,6,3.9,2583000.0,2.398112597185392,1
24,Mujer,Técnico,Desarrollo,6,6,JavaScript|Node.js|AWS|SQL,18,4.3,1408194.528,1.9526896506015603,1
33,Hombre,Magister,Desarrollo,12,8,Kubernetes,3,3.2,2817388.8000000003,2.522685850387778,1
28,Mujer,Universitario,Desarrollo,10,10,JavaScript|AWS,6,3.9,1885590.0,1.9153352936398294,1
29,Hombre,Técnico,Soporte,9,7,AWS|SQL|Angular,12,3.6,1877668.8,1.708594269897281,0
30,Mujer,Técnico,Soporte,9,9,Python|Java|Angular|R,20,5.1,1803988.848,1.7728912398061785,1
27,Mujer,Universitario,Desarrollo,6,4,SQL,10,3.4,1447414.8,1.4761522646170566,0
35,Hombre,Universitario,Desarrollo,10,8,C++|Java|Docker,6,3.5,2361600.0,2.345023146101965,1
35,Hombre,Universitario,Soporte,9,6,JavaScript,5,2.9,1979684.9999999998,1.4654086041821104,0
26,No Binario,Universitario,Desarrollo,6,5,JavaScript|Python|R,23,5.9,2276176.5,3.1211691137075666,1
33,Hombre,Universitario,Desarrollo,6,6,React|SQL|Node.js|Docker,14,4.5,2494440.0,2.6318732600898156,1
30,Mujer,Magister,Desarrollo,12,1,R|Docker|React,12,3.3,2113584.768,2.1383724576253,1
39,Hombre,Universitario,Desarrollo,9,2,Java|Kubernetes,16,4.0,2532570.0,2.5203544051935958,1
34,Hombre,Universitario,Soporte,8,8,Docker|Angular|Node.js|Java,15,5.1,2979060.0,2.5222422351133598,1
39,Hombre,Técnico,Soporte,11,9,JavaScript|React|Angular,12,4.0,2153582.4,1.7090848959945821,0
37,Hombre,Técnico,Desarrollo,13,6,R|C++|Node.js|AWS,24,5.1,2838052.8,2.9752042617152084,1
34,Mujer,Técnico,Desarrollo,12,7,Angular,3,2.4,1098742.272,1.066492611953803,0
41,Hombre,Universitario,Desarrollo,12,8,Node.js|SQL|JavaScript|Java,22,6.3,4093440.0,3.5839791782670054,1
29,Hombre,Magister,Desarrollo,11,7,React,7,3.8,3081666.6,2.8740618359608376,1
32,Hombre,Técnico,Análisis de Datos,11,6,Kubernetes|Angular|JavaScript,20,4.6,2422017.6,2.8872815717202003,1
43,Hombre,Técnico,Ciberseguridad,10,2,C++,1,1.3,938736.0,0.9374491102120284,0
30,Mujer,Universitario,Infraestructura,9,9,React,6,3.7,1744619.6999999997,1.853147968897944,1
18,No Binario,Técnico,Soporte,0,0,Docker|Kubernetes,16,3.0,818884.8000000002,0.8750354005401029,0
33,Hombre,Universitario,Soporte,6,2,JavaScript,10,3.0,1790880.0000000002,1.521368275780103,0
32,Mujer,Universitario,Soporte,10,6,Python|SQL,7,3.3,1629688.5,1.367638708000976,0
18,Mujer,Universitario,Desarrollo,0,0,C++|React,3,1.3,583635.0,0.3603067553717503,0
41,Hombre,Técnico,Desarrollo,14,7,JavaScript|Kubernetes|React|AWS,21,4.9,2803612.8000000003,3.484558444003781,1
26,No Binario,Técnico,Ciberseguridad,6,6,React|Python|Docker|Angular,20,4.6,1482899.808,2.324830870851974,1
36,Hombre,Universitario,Desarrollo,8,4,R|Java|Node.js,22,5.5,3168480.0,2.9117766621008587,1
33,Hombre,Magister,Análisis de Datos,8,5,Kubernetes,2,2.3,1942416.0000000002,2.0050138178248282,1
25,Mujer,Universitario,Ciberseguridad,4,2,R|SQL|JavaScript,13,3.5,1368399.5999999999,1.942890365599078,1
29,Hombre,Técnico,Análisis de Datos,8,6,JavaScript,3,2.2,1250860.8,1.3219660239747275,0
27,Mujer,Universitario,Desarrollo,8,2,SQL|Java,5,2.1,1093642.2,1.1129527502385266,0
37,Mujer,Magister,Soporte,13,3,SQL|JavaScript,6,2.6,1827621.5760000001,1.4168224955147044,0
34,Hombre,Universitario,Desarrollo,12,9,SQL|R,16,5.5,3621119.9999999995,2.8311333337234146,1
29,Mujer,Doctorado,Análisis de Datos,11,6,Python|React,11,4.6,3249631.7920000004,2.6760811975380125,1
30,Hombre,Técnico,Desarrollo,12,11,Java|Python|Angular,19,5.3,2815027.2,2.916219912107039,1
40,Hombre,Técnico,Infraestructura,11,10,R|JavaScript|AWS,18,5.0,2592840.0,2.5283751208264644,1
42,Hombre,Universitario,Soporte,9,6,R|AWS,5,2.9,1979684.9999999998,1.4919584869779103,0
37,Mujer,Universitario,Infraestructura,12,7,R|JavaScript|Python,12,4.4,2183692.8,2.119794399797113,1
37,Hombre,Técnico,Infraestructura,11,5,C++|React,12,3.3,1860744.0,1.6854745738101775,0
36,Hombre,Técnico,Análisis de Datos,9,9,Docker|Kubernetes,10,3.7,1900497.5999999999,2.464337132583574,1
25,Mujer,Universitario,Infraestructura,7,7,JavaScript|SQL|Python|AWS,24,6.4,2569789.8,2.9170731319618834,1
30,Mujer,Técnico,Ciberseguridad,8,8,Kubernetes|R|JavaScript|Docker,19,4.8,1653285.3120000002,2.2492371912623508,1
28,Mujer,Técnico,Desarrollo,8,3,R,5,2.0,848766.9119999999,0.949947382959847,0
25,Hombre,Universitario,Soporte,5,0,Python|SQL,9,2.4,1460625.0,1.1179342262161112,0
40,Hombre,Universitario,Ciberseguridad,9,8,C++,7,3.7,2372055.0,2.2382623398542876,1
31,Hombre,Universitario,Infraestructura,9,8,SQL|React,4,3.2,2104530.0,1.7410287478292819,1
37,Mujer,Técnico,Desarrollo,12,6,Docker|JavaScript|Kubernetes|C++,17,4.2,1687190.016,2.19133152934132,1
39,Hombre,Universitario,Infraestructura,8,8,AWS|Kubernetes,9,4.0,2462460.0000000005,2.560123993832687,1
37,Hombre,Universitario,Desarrollo,10,2,C++|Kubernetes,5,2.1,1605150.0,1.6911277583683932,0
33,No Binario,Universitario,Desarrollo,12,9,Kubernetes|Docker|Python|React,17,5.6,2715249.6,3.082057098861987,1
31,Hombre,Universitario,Ciberseguridad,10,10,React|SQL|Java|Python,22,6.7,4059000.0000000005,4.061643875865428,1
39,No Binario,Técnico,Desarrollo,8,8,Docker,2,2.4,969444.6719999999,1.1047953132165638,0
32,Mujer,Técnico,Desarrollo,10,6,React|SQL|R,14,3.8,1452443.04,1.6524134242602306,0
33,Mujer,Técnico,Ciberseguridad,8,8,Angular|C++|React,18,4.6,1613059.392,1.8762016980348124,1
31,Hombre,Técnico,Desarrollo,9,1,Python|Java|Kubernetes,18,3.5,1809182.4,2.3366280252696354,1
30,Hombre,Universitario,Desarrollo,12,8,SQL,10,4.2,2912640.0,2.489538729445763,1
34,Mujer,Universitario,Desarrollo,11,8,R,1,2.7,1433497.3499999999,1.6027388554489652,0
33,Mujer,Universitario,Infraestructura,9,8,Java,4,3.2,1536306.9,1.5378414266205027,0
28,Mujer,Universitario,Ciberseguridad,10,2,R|C++|React,16,4.0,1912527.0,2.254045079238882,1
27,Hombre,Técnico,Soporte,7,6,Angular|AWS|SQL,12,3.5,1684411.2,1.505335383813354,0
25,Mujer,Universitario,Desarrollo,7,4,SQL|C++|AWS|React,20,5.1,2109167.1,2.486002354502653,1
37,Mujer,Técnico,Desarrollo,10,0,Docker|React,18,3.3,1314525.5999999999,1.9545523856367897,1
28,Mujer,Técnico,Desarrollo,9,1,Python|Java|Node.js,15,3.1,1195715.472,1.35778156666375,0
30,Mujer,Técnico,Infraestructura,10,10,Python|Node.js|Java|R,20,5.3,1917914.4,1.7993049483721129,1
39,Mujer,Universitario,Soporte,10,4,R|Kubernetes|JavaScript|React,27,6.3,2814916.4999999995,2.984626002278872,1
